ID,input,output,subset
ID_TR_Amh_Eth_8F3DC97F,ጨብጥ እንዴት መከላከል ይቻላል?,ጨብጥ መከላከል ኮንዶም መጠቀም እና ከትዳር አጋር ጋር መተማመንን ያካትታል።,Amh_Eth
ID_TR_Amh_Eth_E7BBAEFC,ለወጣት ልጃገረዶች በክንድ ውስጥ የሚገባው ኢምፕላንት (በክንድ ውስጥ ያለውን ዘንግ) መጠቀም ምን ጥቅምና ጉዳት አለው?,ጥቅሞች: ከ99% በላይ ውጤታማ ነው፣ 3–5 ዓመት ይቆያል፣ ፍጹም ግላዊ ነው።ጉዳቶች: ለመግባትና ለማውጣት የጤና ባለሙያ ያስፈልጋል፣ መደበኛ ያልሆነ ደም መፍሰስ ሊያስከትል ይችላል።,Amh_Eth
ID_TR_Amh_Eth_FE2390F3,ጸበል ኤችአይቪን ያድናል?,አይ፣ ጸበል ወይም ባህላዊ መድኃኒቶች ኤችአይቪን ሊያድኑ አይችሉም። ቫይረሱን መቆጣጠር የሚቻለው በጤና ተቋማት በሚሰጥ ትክክለኛ የሕክምና ክትትል ብቻ ነው።,Amh_Eth
ID_TR_Amh_Eth_FA698CD2,ጨብጥ የመካንነት በሽታን ሊያመጣ ይችላልን?,አዎ፣ ጨብጥ ካልተከመ በወንዶችና በሴቶች የመውለድ ስርዓትን ሊጎዳ እና መውለድ እንዳይችሉ ሊያደርግ ይችላል።,Amh_Eth
ID_TR_Amh_Eth_3E245FBF,በኤች.አይ.ቪ ሕክምና ክትትል ውስጥ የቫይራል ሎድ/የቫይረስ መጠን ምርመራ ክሊኒካዊ ጠቀሜታ ምንድን ነው?,ቫይራል ሎድ/የቫይረስ መጠን ምርመራ በደም ውስጥ ያለውን የኤች.አይ.ቪ መጠን ይለካል። ዝቅተኛ (ወይም በምርመራ የማይታይ) የቫይራል ሎድ/የቫይረስ መጠን የጸረ-ኤች.አይ.ቪ ሕክምናው ውጤታማ መሆኑን እና ቫይረሱ ወደ ሌላ ሰው የመተላለፍ እድሉ እጅግ በጣም ዝቅተኛ መሆኑን ያሳያል።,Amh_Eth
ID_TR_Amh_Eth_926BFFA5,በሄርፒስ ምክንያት ለሚመጡ ትናንሽ እና የሚያሰቃዩ ውሃ የቋጠሩ እባጭ የአካባቢ ስም ምን ይባላል?,"ብዙ ጊዜ ""ተመልሶ የሚመጣ ትንሽ ቁስል"" ወይም ""በጾታ ብልት አካባቢ ላይ ያለ ቁስል"" የሚያመለክት የተለመደ የአካባቢ ቃል ይጠቀሙ። ሊታከም እንደሚችል አጽንኦት ይስጡ ነገር ግን ፈጽሞ ሊድን አይችልም፡፡",Amh_Eth
ID_TR_Amh_Eth_85671B58,ቀደም ሲል በኤችአይቪ የተያዘ ሰው ይጠቀምበት በነበረ መሳሪያ በድንገት ቢቆረጠኝ መጨነቅ አለብኝ?,ቫይረሱ ከሰውነት ውጭ ለረጅም ጊዜ አይቆይም። ትኩስ ደም እና ጥልቅ ጉዳት ከሌለ አደጋው በጣም ዝቅተኛ ነው።,Amh_Eth
ID_TR_Amh_Eth_2B69C95E,የ ትሪኮሞናያሲስ ምልክቶች ምንድናቸው?,ትሪኮሞናያሲስ ሴቶች ላይ ሽታ ያለው የብልት ፈሳሽ፣ ማሳከክ እና ህመም ሊያመጣ ይችላል። ወንዶች ላይ በብዛት ምልክት አያሳይም ካሳየ የብልት ፈስሽ እና ሽንት ማቃጠል ሊኖር ይችላል።,Amh_Eth
ID_TR_Amh_Eth_AF70DE70,ማንበብ ወይም መጻፍ በደንብ የማልችል ከሆነ መማር ያለብኝ ሦስት በጣም አስፈላጊ ነገሮች ምንድን ናቸው?,1ኛ. መሰረታዊ ወይም ቀላል ሂሳብ (ገንዘብ ለመቁጠር እና በጀት ለማቀድ)። 2ኛ. ምልክቶች እና አርማዎች (ለደህንነት ማስጠንቀቂያዎች፣ ለመድኃኒት አጠቃቀም መመሪያዎች)። 3ኛ. አስፈላጊ የስልክ ቁጥሮችን እና የጤና መረጃዎችን በቃል መያዝ።,Amh_Eth
ID_TR_Amh_Eth_6177A771,በ ጸበል አማካኝነት ጨብጥን መፈወስ ይቻላል? ኢንፌክሽኑ ሕክምና አለው?,አይቻልም። ጸበል ጨብጥን ማከም አይችልም። ኢንፌክሽኑ ሊድን የሚችለው በተገቢው አንቲባዮቲክ ብቻ ነው።,Amh_Eth
ID_TR_Amh_Eth_2B64777C,በእኔ አካባቢ ሰዎች ኪንታሮትን ለማከም ከEuphorbia ዛፍ ወተት ይጠቀማሉ። የጾታ ብልትን ለማስወገድ ትክክለኛው መንገድ ይህ ነው?,በፍፁም አይደለም። ከብዙ የeuphorbia ተክሎች የሚገኘው ጭማቂ ወይም ላቴክስ በጣም ጨካኝ እና ስሜታዊ በሆኑ የጾታ ብልቶች ላይ ከባድ የኬሚካል ቃጠሎ እና የሕብረ ሕዋሳት ጉዳት ሊያስከትል ይችላል። የባለሙያ ሕክምና ብቻ ደህንነቱ የተጠበቀ ነው::,Amh_Eth
ID_TR_Amh_Eth_238B05B7,ኤች አይ ቪ እንዴት ይተላለፋል?,ኤች አይ ቪ በዋነኛነት የሚተላለፈው ጥንቃቄ በሌለው የግብረ-ሥጋ ግንኙነት፣ የተበከሉ መርፌዎችን በመጋራት፣ በበሽታው በተያዘ ደም  በመቀበል እና በእርግዝና፣ በወሊድ ወይም ጡት በማጥባት ከእናት ወደ ልጅ ነው።,Amh_Eth
ID_TR_Amh_Eth_44D7DF9A,የቤት ውስጥ መድሃኒቶች ሄርፒስን ማዳን ይችሉ እንደሆነ እንዴት ማወቅ እችላለሁ?,አይችሉም። ሄርፒስ ምንም አይነት መድኃኒት የለውም። የጸረ-ቫይረስ መድሃኒቶች ብቻ ወረርሽኞችን ለመቆጣጠር ይረዳሉ።,Amh_Eth
ID_TR_Amh_Eth_4D16F049,ኤች አይ ቪ በመሳሳም ሊተላለፍ ይችላል??,አይተላለፍም፣ መሳሳም ኤች አይ ቪን አያስተላልፍም። የሚተላለፈው ጥንቃቄ በጎደለው የግብረ ሥጋ ግንኙነት፣ መርፌን በመጋራት ወይም በደም ንክኪ ነው።,Amh_Eth
ID_TR_Amh_Eth_44B64EC1,ትሪኮሞኒየስ በወንድ ላይ ባይታከም ትልቁ አደጋ ምንድን ነው?,በጾታ ብልት አካባቢ ሥር የሰደደ ሕመም እና እብጠት (urethritis ወይም prostatitis) ምቾት ማጣት ሊያስከትል ይችላል ነገር ግን አብዛኛውን ጊዜ በወንዶች ላይ መሃንነት አያስከትልም፡፡,Amh_Eth
ID_TR_Amh_Eth_7E3D5EE4,የቂጥኝ ኢንፌክሽን ካጋጠመኝ በፍጥነት የሚጨምር እና ቁጡ  በሽታ ነው?,ቂጥኝ ደረጃዎች አሉት፡፡ የመጀመሪያው ደረጃ በራሱ ሊጠፋ የሚችል ትንሽ፣ ህመም የሌለው ቁስል ነው፡፡ ካልታከመ ከዓመታት በኋላ በጣም ከባድ ሊሆን ይችላል፣ በመድሃኒትም ሊታከም ይችላል፡፡,Amh_Eth
ID_TR_Amh_Eth_255BFC1C,ወንዶች ኸርፒስ እንዳለባቸው እንዴት ሊያውቁ ይችላሉ?,ወንዶች በብልታቸው ወይም በብልታቸው አካባቢ ትንንሽ፣ የሚያምሙ እብጠቶች ወይም ቁስሎች ካሉ ኸርፒስ እንዳለባቸው ሊያውቁ ይችላሉ።,Amh_Eth
ID_TR_Amh_Eth_103246B3,አንዲት ወጣት ነፍሰ ጡር ሴት ኤክላምፕሲያ (በአደገኛ ሁኔታ የደም ግፊት) እያጋጠማት መሆኑን የሚያሳዩ አፋጣኝ ምልክቶች ምንድናቸው?,የማይጠፋ ከባድ ራስ ምታት፣ የዓይን ብዥታ ወይም ነጠብጣቦችን ማየት፣ እና ድንገተኛ ከባድ የእጆች ወይም የፊት እብጠት። ይህ የሕክምና ድንገተኛ አደጋ ነው።,Amh_Eth
ID_TR_Amh_Eth_2ACE1AA9,ቅዱስ ውሃ ኤች አይ ቪን ማዳን ይችላል?,አይየተቀደሰ ውሃ ወይም ባህላዊ መድሃኒት ኤች አይ ቪን ማዳን አይችልም። ሊቆጣጠረው የሚችለው ከጤና ባለሙያዎች ትክክለኛ ህክምና ብቻ ነው።,Amh_Eth
ID_TR_Amh_Eth_6F46F1B1,የጎኖርያ በሽታ ምንድነው?,የጎኖርያ በሽታ በባክቴሪያ የሚከሰት በግብረ ስጋ ግንኙንት ጊዜ የሚተላለፍ የአባላዘር በሽታ ነው። ህመምና በብልትአካባቢ ያልተለመደ ፈሳሽ ሊያስከትል ይችላል፡፡,Amh_Eth
ID_TR_Amh_Eth_46A56FE8,የሴት ልጅ ሀዘን (ድብርት) ቀደም ሲል ለሠራችው ኃጢአት ከእግዚአብሔር የሚመጣ ቅጣት ሊሆን ይችላልን?,አይችልም። ሀዘን አካላዊ ወይም ስሜታዊ ጭንቀትን ያንፀባርቃል። እግዚአብሔር ፍቅር ያለው እና ደህንነታችንን  የሚፈልግ ነው፣ ስለዚህ ጥፋተኛ ከመሆን ይልቅ ህክምና መፈለግ አስፈላጊ ነው።,Amh_Eth
ID_TR_Amh_Eth_6BCD5CE7,በኤችፒቪ ምክንያት የሚመጡ የአባላዘር ኪንታሮቶች መልካቸውን እና የሚገኙበትን ቦታ ግለጽ።,የአባላዘር ኪንታሮቶች ለስላሳ፣ የሥጋ ቀለም ያላቸው፣ ወጣ ያሉ ወይም ጠፍጣፋ፣ ለብቻቸው ወይም በቡድን (ብዙውን ጊዜ ጎመን አበባ የሚመስሉ) እብጠቶች ናቸው። በመራቢያ አካላት፣ በፊንጢጣ ወይም በአካባቢው ባለው ቆዳ ላይ ይወጣሉ።,Amh_Eth
ID_TR_Amh_Eth_4CBC9044,አንድ ባህላዊ ሕክምና አዋቂ 'መጥፎውን ደም' ለማውጣት በምላጭ ቢቀደኝ ኢንፌክሽኔ ይድናል?,ይህ ድርጊት ማንኛውንም ኢንፌክሽን ሊያድን አይችልም። እንዲያውም ምላጩ ንጹህ ካልሆነ ለኤችአይቪና የጉበት በሽታ ስለሚያጋልጥ በጣም አደገኛ ነው። ባክቴሪያውን ወይም ቫይረሱን ከሰውነት ውስጥ ስለማያስወጣ የጤና ባለሙያዎች በጥብቅ ይቃወሙታል።,Amh_Eth
ID_TR_Amh_Eth_7BF69552,ከጥንዶቹ አንዱ ሥር የሰደደ የአባላዘር በሽታ (ለምሳሌ ሄርፒስ) ካለባቸው የሚፈጠርባቸውን የሥነ-ልቦና ጫና እንዴት መርዳት ይቻላል?,ትኩረት ሊደረግ የሚገባው በሁኔታው ላይ መግባባት፣ አለመወቃቀስ እና በሽታውን በንቃት መቆጣጠር (መድኃኒት መውሰድ፣ ቁስለት በሚኖርበት ጊዜ ጥንቃቄ ማድረግ) ላይ ነው። ረጅም፣ ጤናማና መደበኛ ሕይወት መምራት እንዲሁም ቤተሰብ መመሥረት አሁንም እንደሚቻል በማስረዳት አረጋጓቸው።,Amh_Eth
ID_TR_Amh_Eth_C85CD714,ከወንዶች ጋር የግብረ ሥጋ ግንኙነት በሚፈጽሙ ወንዶች ላይ ያልታከመ ክላሚዲያ ዋና አደጋ ምንድነው?,ዋናው አደጋ የፊንጢጣ ክላሚዲያ ሲሆን ፕሮክታይቲስ (የፊንጢጣ እብጠት) ሊያስከትል ይችላል፣ እና ካልታከመ ወደ ወሲባዊ አጋሮችም ሊተላለፍ ይችላል።,Amh_Eth
ID_TR_Amh_Eth_13B11E59,ጀርሙን በሚለይ ምርመራ እና የሰውነትን 'ምላሽ' በሚያገኝ ምርመራ መካከል ያለው ልዩነት ምንድን ነው?,"ለጀርም (አንቲጂን) የሚደረግ ምርመራ ትክክለኛውን በሽታ ይለያል፡፡ ለ""ውጊያ"" (ፀረ-እንግዳ አካላት) ምርመራ የሰውነትን ምላሽ ይገነዘባል፣ ይህም ለበሽታው እንደተጋለጡ ያሳያል፡፡",Amh_Eth
ID_TR_Amh_Eth_5C72AEBD,እንዴት በቀላሉ ለአያቴ ኮንዶም ምን እንደሆነ ማብራራት እችላለሁ?,ኮንዶም  ልክ እንደ የጤና ጓንት መከላከያ አይነት እቃ ሲሆን በግብረ ስጋ ግንኙነት ጊዜ እርስ በርስ ከበሽታና ከእርግዝና ለመከላከል  ይጠቅማል።,Amh_Eth
ID_TR_Amh_Eth_406F64D6,የጨብጥ ስርጭትን ለመከላከል የሲዲሲ ዋና ምክር ምንድን ነው?,ድርብ ቴራፒ (Ceftriaxone plus Azithromycin) እና የተፋጠነ የአጋር ሕክምና።,Amh_Eth
ID_TR_Amh_Eth_F1B88D65,በጣም አዝኛለሁ እና ለወደፊቱ ምንም ተስፋ የለኝም። ስለ ችግሮቼ ደህንነቱ በተጠበቀ ሁኔታ የት ማውራት እችላለሁ?,ከማህበረሰብ የጤና ባለሙያ ወይም ከሚያምኑት የሃይማኖት መሪ ጋር ይነጋገሩ። የሀዘን እና የተስፋ መቁረጥ ስሜት የተለመዱ እና ሊታከም የሚችል ነው። ሊያዳምጡዎት እና ከባለሙያ አማካሪ ጋር ሊያገናኙዎት ይችላሉ,Amh_Eth
ID_TR_Amh_Eth_3F2086C2,ልጃገረዶችን በጤናማ ፈሳሽ እና ኢንፌክሽንን በሚያመለክት መካከል ያለውን ልዩነት እንዴት ማስተማር እችላለሁ?,ጤናማ ግልጽ ወይም ነጭ፣ የሚያዳልጥ፣ ትንሽ ወይም ምንም ሽታ የሌለው። ኢንፌክሽን ቢጫ፣ አረንጓዴ ወይም ግራጫ፣ ጥቅጥቅ ያለ፣ በጣም ወፍራም፣ ጠንካራ መጥፎ ሽታ ያለው እና ከባድ ማሳከክ ወይም ማቃጠል ያስከትላል።,Amh_Eth
ID_TR_Amh_Eth_B88CDDDE,አንቲባዮቲኮች ቂጥኝ ሊፈውሱ ይችላሉ?,አዎቂጥኝ ቀደም ብሎ ከታከመ እንደ ፔኒሲሊን ባሉ አንቲባዮቲኮች ሊድን ይችላል።,Amh_Eth
ID_TR_Amh_Eth_A002352A,ልጃገረዶች የሴት ኮንዶም በመጠቀም እራሳቸውን መጠበቅ ይችላሉ?,አዎየሴት ኮንዶም ሴቶችን ከአባላዘር በሽታዎች እና ከእርግዝና ለመጠበቅ ይረዳል።,Amh_Eth
ID_TR_Amh_Eth_7EECE88D,ትሪኮሞኒየስ ሁልጊዜ ምልክቶችን ያሳያል?,አይበብዙ ሰዎች ምልክቶች አይታዩም፡፡ ነገር ግን አሁንም ሊሰራጭ ይችላል፣ ምልክቶች በሚታዩበት ጊዜ ብዙውን ጊዜ ማሳከክ እና መጥፎ ሽታ ያስከትላል፡፡,Amh_Eth
ID_TR_Amh_Eth_9803B22E,ማንበብ ካልቻልኩ፣ የሕክምናዬን ትክክለኛ መጠን መወሰዴን እንዴት ማረጋገጥ እችላለሁ?,የጤና ባለሞያዎችን በጠርሙሱ ላይ ምልክቶችን እንዲስሉ ይጠይቁ (ለምሳሌ፦ ለጠዋት ፀሀይ፣ ለሊት ጨረቃ) ወይም የተለየ እቃ (ለምሳሌ፣ ልዩ ማንኪያ) ለትክክለኛው መጠን ይጠቀሙ።,Amh_Eth
ID_TR_Amh_Eth_9DDE0188,የታመመ ሕፃን ዘመናዊ የሕክምና እንክብካቤ እንዳያገኝ የሚከለክሉት የትኞቹ ባህላዊ ልምዶች ናቸው?,መዘግየቶች የሚከሰቱት ሰዎች ለመጀመሪያ ጊዜ ወደ ባህላዊ ፈዋሽ ሲሄዱ፣ የቤት ውስጥ መድሃኒቶችን ለመሞከር ብዙ ጊዜ ሲያሳልፉ ወይም በመንፈሳዊ እምነቶች ምክንያት ለህክምና የተወሰነ ቀን ወይም ጊዜ ሲጠብቁ ነው።,Amh_Eth
ID_TR_Amh_Eth_320F72C0,አንዲት ሴት በጉሮሮዋ ጎኖሪያ ካለባት፣ በመሳም ለባሏ ማስተላለፍ ትችላለች?,አትችልም። በጉሮሮ ያለ ጎኖሪያ በመሳሳም አይተላለፍም። ጎኖሪያ በግብረ ሥጋ ግንኙነት ጊዜ በሚወጡ የብልት ፈሳሾች በኩል ይተላለፋል። ኮንዶም መጠቀም ልቅ የሆነ ግብረ አለመፈጸም እና መደበኛ ምርመራ ማድረግ ጎኖሪያን ለመከላከል ይረዳል።,Amh_Eth
ID_TR_Amh_Eth_75366B9F,የጾታዊ ጥቃት ደርሶብኛል። ለጤንነቴ እና ለደህንነቴ ማድረግ ያለብኝ የመጀመሪያው ነገር ምንድን ነው?,በአፋጣኝ የሚታመን ሰው ፈልጉ። ለድንገተኛ ህክምና እና ለከተጋላጭነት በኋላ የመከላከያ እርምጃዎች(PEP) ህክምና ወደ ጤና ማዕከል ይሂዱ (በ72 ሰዓታት ውስጥ)።,Amh_Eth
ID_TR_Amh_Eth_1B628A9D,ክላሚዲያ ልጅ መውለድ እንዳልችል ሊያደርገኝ ይችላል?,አዎካልታከመ ክላሚዲያ ማህፀንን ሊጎዳ እና ለወደፊቱ ልጅ መውለድ እንዳይችሉ ሊያደርግ ይችላል፡፡,Amh_Eth
ID_TR_Amh_Eth_22AF711F,አንዲት ሴት በእርግዝናዋ የመጀመሪያ ወራት በክላሚዲያ መያዟ በምርመራ ቢታወቅ፣ በፀረ ተሕዋስያን መታከሟ ደህንነቱ የተጠበቀ ነው?,አዎ። እንደ አዚትሮማይሲን (Azithromycin) ወይም አሞክሲሲሊን (Amoxicillin) ያሉ ፀረ ተሕዋስያን በእርግዝና ወቅት ደህንነታቸው የተጠበቀ እንደሆነ ይታሰባል፤ እንዲሁም አዲስ ህፃኑን ከበሽታ ለመጠበቅ እና ያለጊዜው የሚመጣን ምጥ ለመከላከል አስፈላጊ ናቸው።,Amh_Eth
ID_TR_Amh_Eth_4DFE1117,በእየቀኑ ወደ እግዚአብሔር ብጸልይ ክኤችአይቪ (HIV) ሊያድነኝ ይችላልን?,ጸሎት ለእምነት፣ ለተስፋ፣ እና ለመንፈሳዊ ጽናት አስፈላጊ ነው።  ነገር ግን እስካሁን በሕክምና ብቻ እንጅ ኤችአይቪን በጸሎት ማዳን/ማስወገድ አይቻልም።,Amh_Eth
ID_TR_Amh_Eth_01BB819C,ኮንዶም ምን እንደሆነ ለአያቴ ለማስረዳት ቀላሉ መንገድ ምንድን ነው?,ኮንዶም ማለት እንደ እጅ ጎንት ያለ በግብረ ስጋ ግንኙነት ወቅት ብልት ላይ የሚደረግ በሽታ መከላከያ ነዉ።,Amh_Eth
ID_TR_Amh_Eth_F2E61828,ለወር አበባዬ አሮጌ ጨርቆችን ወይም የቤት ቁሳቁሶችን ብጠቀም ችግር ያመጣል?,በደንብ በሳሙና ከታጠቡ፣ ከተቀቀሉ እና በፀሐይ ውስጥ ሙሉ በሙሉ ከደረቁ ብቻ ነው መጣቀም የሚቻለው። የቆሸሹ፣ ያልታጠቡ ወይም ልስላሴ የሌላቸው ቁሶችን መጠቀም አደገኛ ሲሁን ኢንፌክሽንም ሊያስከትል ይችላል።,Amh_Eth
ID_TR_Amh_Eth_654C11D9,ወንዶችና ሴቶች ልጆች ከጋብቻ በፊት ምርመራ ማድረግ አለባቸው የሚለው እውነት ነው?,አዎ፣ ከጋብቻ በፊት የሚደረግ ምርመራ ሁለቱንም አጋሮች ለመጠበቅ እና ጤናማ ቤተሰብን ለማጎልበት ይረዳል።,Amh_Eth
ID_TR_Amh_Eth_550C2FE9,ኤችፒቪ ምንድን ነዉ?,ኤችፒቪ ቫይረስ ሲሆን የሚተላለፈዉም በግብረስጋ ግንኙነት ነዉ። አንዳንዶቹ ካንሰር ሲያመጡ አንዳንዶቹ ደግሞ እባጭ ነገርን ያመጣሉ።,Amh_Eth
ID_TR_Amh_Eth_D773F98D,ሕፃናት በቂጥኝ ሊወለዱ ይችላሉ፣ ዶክተሮችስ ይህንን እንዴት ያብራራሉ?,አዎ። እናት በእርግዝና ወቅት ያልታከመ ቂጥኝ ካለባት ህጻናት በቂጥኝ ሊወለዱ ይችላሉ። ቂጥኝ በፔኒሲሊን ሊድን ይችላል፣ ነገር ግን ካልታከመ አእምሮን፣ ልብን እና ሌሎች የሰውነት ክፍሎችን ሊጎዳ ይችላል። በእርግዝና ወቅት ቀደም ብሎ ምርመራ እና ህክምና መውሰድ እነዚህን ችግሮች መከላከል ይቻላል ።,Amh_Eth
ID_TR_Amh_Eth_9EC4EA48,ሕፃን ታምሞ ቢወለድ፣ ይህ በአባት ምክንያት ብቻ የመጣ በሽታ ነዉ ማለት እንችላለን?,አዎ፣ በቅርብ የተወለደ ሕፃን ላይ የሚታዩ አንዳንድ በሽታዎች በተለይም የአባላዘር በሽታ ከአባት ወደ እናት በእርግዝና ወቅት የሚተላለፍ እና ከዚያም ከእናት ወደ ሕፃን በወሊድ ጊዚ ሊተላለፍ ይችላል። ሁለቱም ወላጆች ከእርግዝና በፊት ወይም በእርግዝና ወቅት ምርመራ እና ህክምና ማድረግ አለባቸው ።,Amh_Eth
ID_TR_Amh_Eth_614077D3,ቁስሉን ለማድረቅ እና ጀርሞቹን ለመግደል ጨው ወይም ስኳር በቀጥታ በተከፈተ ላይ እንዳስቀምጥ ተነገረኝ። ይህን ማድረግ አለብኝ?,አይ፣ ይህ በጣም የህመም ስሜት አለው እና ውጤታማ አይደለም፡፡ ምንም እንኳን ጨው ወይም ስኳር ውሃ ማውጣት ቢችሉም፣ ኢንፌክሽኑን አያክሙም እንዲሁም ማቃጠል እና ኃይለኛ ጥዝጣዜን ያስከትላሉ፡፡ ንጹህ ውሃ ወይም የጸዳ መጭመቂያ ብቻ ይጠቀሙ፡፡,Amh_Eth
ID_TR_Amh_Eth_CDD7F460,በጉሮሮ ውስጥ የጨብጥ ኢንፌክሽን ብዙውን ጊዜ እንዴት ይታወቃል እና ይታከማል?,የጉሮሮ መቁሰል (NAAT) ተረጋግጧል። እንደ ብልት ጨብጥ በተመሳሳይ ባለሁለት አንቲባዮቲክ ሕክምና ይታከማል።,Amh_Eth
ID_TR_Amh_Eth_DCB9075E,ኮንደምን መጠቀም ጨብጥን ይከላከላል ?,ኮንዶምን መጠቀም ጨብጥ የመያዝ እድልን ይቀንሳል። ነገር ግን በጨብጥ ምክንያት የሚፈጠረው ቁስል ኮንዶም ከሚሸፍነው ክፍል ውጭ ሊሆን ይችላል።,Amh_Eth
ID_TR_Amh_Eth_545CD88D,በሄርፐስ ህመም “asymptomatic shedding” ማለት ምንድን ነው?,Asymptomatic shedding” ማለት ሄርፐስ ቫይረሱ ምንም የሚታይ ቁስል ወይም ምልክት ሳይኖር ከቆዳ ወይም ከሰዉነት መዉጣት ማለት ነው።በዚህ ጊዜ ሰውዬው ምንም ምልክት ባይኖረውም ለሌሎች ሄርፐስን ሊያስተላልፍ ይችላል።,Amh_Eth
ID_TR_Amh_Eth_70B27304,እግዚአብሔር በኤች አይ ቪ የተያዙ ሰዎችን ይቀጣል?,አይኤች አይ ቪ ከእግዚአብሔር ዘንድ ቅጣት አይደለም። ቫይረስ ነው፣ እና ማንኛውም ሰው እምነቱ ወይም አኗኗሩ ምንም ይሁን ምን ሊበከል/ሊያዝ ይችላል።,Amh_Eth
ID_TR_Amh_Eth_55B145E4,ወንዶች ልጆችም የ ኤችፒቪ ክትባት መውሰድ አለባቸው የሚለው እውነት ነው?,አዎ። የኤችፒቪ ቫይረስ ወንዶችንም ያጠቃል፣ እና ክትባት ከኪንታሮት እና ከካንሰር ይጠብቃቸዋል።,Amh_Eth
ID_TR_Amh_Eth_6E3CDD4F,አንዲት  ሴት በኢንፌክሽን  ምክንያት የሚመጣን መደበኛ ያልሆነ የደም መፍሰስ ለመቆጣጠር በጣም ውጤታማው መንገድ ምንድነው?,መደበኛ ያልሆነ የደም መፍሰስ የተለመደ ሊሆን እንደሚችል ምክር እና ማረጋገጫ መስጠት። ሁኔታውን እንድትከታተል ምክር መስጠት፤ ከባድ ከሆነ ደግሞ ከክሊኒክ ለአጭር ጊዜ የሚቆይ ፀረ-ብግነት መድኃኒት ልያስፈልጋት ይችላል።,Amh_Eth
ID_TR_Amh_Eth_D0C30018,አልኮል መጠጣት የአባላዘር በሽታዎችን ይገድላል?,አይአልኮሆል በሰውነት ውስጥ ኢንፌክሽኖችን አያድንም፡፡ ትክክለኛ ህክምና አስፈላጊ ነው፡፡,Amh_Eth
ID_TR_Amh_Eth_D2D33488,ነጭ ሽንኩርት ኤችአይቪ ወይም የአባላዘር በሽታዎችን ማዳን ይችላል?,አይነጭ ሽንኩርት እና ሌሎች የቤት ውስጥ መድሃኒቶች ኤች አይ ቪ ወይም የአባላዘር በሽታዎችን መፈወስ አይችሉም፡፡ እነሱን ማከም የሚችሉት ከጤና ባለሙያዎች የሚሰጡት ትክክለኛ መድሃኒቶች ብቻ ናቸው፡፡,Amh_Eth
ID_TR_Amh_Eth_DC08BF29,ሐኪሙ ቀለል ያለ ክኒን ቢሰጠኝ ይህ እንዴት ከባድ ኢንፌክሽንን ሊያስቆምልኝ ይችላል?,ክኒኑ በሰውነትዎ ውስጥ የሚገኙትን ጥቃቅን ተህዋሲያን ለማግኘት እና ለማቆም የተሰራ ጠንካራ መድሃኒት ይዟል። መድሃኒቱን ማመን አስፈላጊ ነው።,Amh_Eth
ID_TR_Amh_Eth_A6AA59E5,የሚወጉ መርፌዎች ሁልጊዜ ጨብጥን ይፈውሳል?,አዎ፣ የሚመከሩ የሚወጉ መርፌዎች ጨብጥን ሊፈውሱ ይችላሉ፣ ነገር ግን የመድሃኒት ብግርነት ችግር እየጨመረ ነው።,Amh_Eth
ID_TR_Amh_Eth_F966D59F,ባለቤቴ STI ኢንፌክሽን ከሰጠኝ ወይም ካስተላለፈብኝ ይህ በእስልምና እምነት ውስጥ ኩላ (በሚስቱ የተጀመረ ፍቺ) ምክንያት ያሰጣል?,አዎሥር የሰደደ ወይም ለሕይወት አስጊ የሆነ በሽታ መተላለፍን ጨምሮ ከባድ ጉዳት ብዙውን ጊዜ በእስልምና ሊቃውንት ዘንድ ፍቺን ለመፈለግ ትክክለኛ ምክንያት እንደሆነ ይታወቃል።,Amh_Eth
ID_TR_Amh_Eth_982A2277,ቀጣሪዬ ኤችአይቪ በደሜ ውስጥ እንዳለ ቢያውቅ ከሥራ ሊያሰናብተኝ ይችላል? ሕጉ ምን ይላል?,አይችልም። በአብዛኞቹ ዘመናዊ የፀረ-መድልዎ ሕጎች መሠረት በጤና ሁኔታ (ኤችአይቪን ጨምሮ) ምክንያት በሥራ ቦታ መድልዎ ማድረግ  በሕግ የተከለከለ ነው።,Amh_Eth
ID_TR_Amh_Eth_22D90DB3,ጨብጥ ሴቶች ልጅ እንዳይወልዱ ያግዳቸዋል?,አያደርግም፤ ፈጣን ምርመራ እና ህክመና ከተወሰደ፣ መካንነት አይከሰትም። ነገር ግን ክጨብጥ ለመዳን ትክክለኛ ህክምና ያስፈልጋል።,Amh_Eth
ID_TR_Amh_Eth_4CE953A7,በኤች አይ ቪ ምርመራ ውስጥ የp24 አንቲጂን ጠቀሜታ ምንድን ነው?,በበሽታው ከተያዙ በኋላ በጣም ቀደም ብሎ (ከ2-4 ሳምንታት) በደም ውስጥ የሚታየው ለኤች አይ ቪ ልዩ የሆነ ፕሮቲን ነው፣ ይህም ሰውነት ፀረ-እንግዳ (antibodies) አካላትን ከማምረት በፊት እንዲታወቅ ያስችለዋል፡፡,Amh_Eth
